RRSR,P
SRRR,P
RRPR,P
PRPR,P
PRRR,P
RRRR,P
RRPR,P
PRRR,P
RRSR,P
SRRR,P
RRPR,P
PRSR,P
SRPR,P
PRPR,P
PRSR,P
SRSR,P
SRRR,P
RRSR,P
SRRR,P
RRPR,P
PRSR,P
SRSR,P
SRPR,P
PRRR,P
RRSR,P
SRSR,P
SRRR,P
RRSR,P
SRRR,P
RRPR,P
PRPR,P
PRSR,P
SRSR,P
SRRR,P
RRPR,P
PRRR,P
RRPR,P
PRPR,P
PRSR,P
SRRR,P
RRRR,P
RRPR,P
PRPR,P
PRPR,P
PRRR,P
RRPR,P
PRRR,P
RRPR,P
PRRR,P
RRSR,P
SRRR,P
RRPR,P
PRPR,P
PRRR,P
RRSR,P
SRSR,P
SRRR,P
RRRR,P
RRSR,P
SRPR,P
PRRR,P
RRSR,P
SRPR,P
PRSR,P
SRRR,P
RRPR,P
PRRR,P
RRPR,P
PRRR,P
RRPR,P
PRRR,P
RRRR,S
RRSP,P
SPPR,P
PRRR,S
RRRP,S
RPRP,S
RPSP,S
SPSP,S
SPPP,S
PPRP,S
RPPP,S
PPPP,S
PPSP,S
SPSP,P
SPPR,P
PRSR,P
SRRR,P
RRSR,P
SRRR,P
RRRR,S
RRPP,S
PPPP,S
PPSP,P
SPRR,S
RRPP,S
PPSP,P
SPSR,P
SRRR,P
RRRR,S
RRPP,S
PPRP,S
RPSP,S
SPPP,S
PPSP,P
SPSR,P
SRSR,P
SRPR,P
PRSR,P
SRSR,P
SRPR,P
PRPR,P
PRRR,P
RRRR,P
RRRR,P
RRRR,P
RRSR,P
SRRR,P
RRRR,S
RRRP,S
RPRP,S
RPRP,S
RPSP,S
SPRP,S
RPSP,S
SPPP,S
PPSP,S
SPSP,S
SPRP,S
RPPP,S
PPRP,S
RPRP,S
RPPP,S
PPPP,S
PPRP,S
RPPP,S
PPSP,S
SPSP,S
SPPP,S
PPPP,S
PPRP,S
RPSP,S
SPPP,S
PPRP,S
RPRP,S
RPSP,S
SPPP,S
PPSP,S
SPRP,S
RPSP,S
SPPP,S
PPPP,S
PPRP,S
RPRP,S
RPSP,S
SPRP,S
RPPP,S
PPPP,S
PPPP,S
PPSP,S
SPRP,S
RPSP,S
SPSP,S
SPRP,S
RPRP,S
RPSP,S
SPRP,S
RPSP,S
SPSP,S
SPSP,S
SPSP,S
SPRP,S
RPPP,S
PPRP,S
RPSP,S
SPPP,S
PPSP,S
SPSP,P
SPSR,P
SRSR,P
SRRR,P
RRPR,P
PRSR,P
SRSR,P
SRRR,P
RRSR,P
SRSR,P
SRRR,P
RRPR,P
PRRR,P
RRPR,P
PRRR,P
RRRR,P
RRPR,P
PRPR,P
PRSR,P
SRPR,P
PRRR,P
RRRR,S
RRPP,S
PPSP,P
SPRR,S
RRRP,S
RPPP,S
PPSP,S
SPPP,S
PPSP,P
SPPR,P
PRPR,P
PRPR,P
PRRR,S
RRRP,S
RPRP,S
RPPP,S
PPSP,S
SPPP,S
PPRP,S
RPSP,S
SPSP,S
SPSP,P
SPSR,P
SRSR,P
SRSR,P
SRSR,P
SRSR,P
SRPR,P
PRRR,P
RRSR,P
SRRR,P
RRRR,P
RRPR,P
PRRR,P
RRSR,P
SRRR,P
RRSR,P
SRSR,P
SRPR,P
PRRR,P
RRSR,P
SRRR,P
RRPR,P
PRPR,P
PRPR,P
PRPR,P
PRSR,P
SRSR,P
SRSR,P
SRPR,P
PRPR,P
PRSR,P
SRRR,P
RRPR,P
PRSR,P
SRRR,P
RRRR,P
RRPR,P
PRPR,P
PRPR,P
PRPR,P
PRRR,P
RRPR,P
PRSR,P
SRSR,P
SRRR,P
RRSR,P
SRPR,P
PRSR,P
SRPR,P
PRPR,P
PRPR,P
PRPR,P
PRSR,P
SRSR,P
SRSR,P
SRSR,P
SRRR,P
RRRR,P
RRRR,P
RRSR,P
SRPR,P
PRRR,P
RRPR,P
PRPR,P
PRPR,P
PRSR,P
SRSR,P
SRSR,P
SRRR,P
RRPR,P
PRSR,P
SRPR,P
PRPR,P
PRRR,P
RRPR,P
PRRR,P
RRPR,P
PRPR,P
PRSR,P
SRPR,P
PRSR,P
SRSR,P
SRRR,P
RRSR,P
SRRR,P
RRRR,P
RRPR,P
PRPR,P
PRSR,P
SRRR,P
RRRR,P
RRRR,P
RRRR,P
RRRR,P
RRSR,P
SRPR,P
PRSR,P
SRRR,P
RRPR,P
PRRR,P
RRPR,P
PRSR,P
SRRR,P
RRSR,P
SRSR,P
SRPR,P
PRPR,P
PRRR,P
RRSR,P
SRRR,P
RRSR,P
SRSR,P
SRSR,P
SRSR,P
SRRR,P
RRSR,P
SRPR,P
PRSR,P
SRPR,P
PRPR,P
PRRR,P
RRSR,P
SRPR,P
PRRR,P
RRPR,P
PRSR,P
SRRR,P
RRSR,P
SRRR,P
RRPR,P
PRPR,P
PRPR,P
PRPR,P
PRRR,P
RRRR,P
RRRR,P
RRSR,P
SRSR,P
SRRR,P
RRRR,P
RRSR,P
SRPR,P
PRRR,P
RRRR,P
RRSR,P
SRRR,P
RRPR,P
PRSR,P
SRPR,P
PRPR,P
PRSR,P
SRSR,P
SRRR,P
RRSR,P
SRRR,P
RRSR,P
SRRR,P
RRRR,P
RRRR,P
RRSR,P
SRPR,P
PRSR,P
SRSR,P
SRRR,P
RRPR,P
PRPR,P
PRSR,P
SRSR,P
SRSR,P
SRSR,P
SRRR,P
RRSR,P
SRSR,P
SRRR,P
RRSR,P
SRRR,P
RRRR,P
RRPR,P
PRPR,P
PRPR,P
PRSR,P
SRSR,P
SRSR,P
SRRR,P
RRSR,P
SRRR,P
RRPR,P
PRSR,P
SRSR,P
SRRR,P
RRPR,P
PRSR,P
SRPR,P
PRSR,P
SRSR,P
SRRR,P
RRRR,P
RRSR,P
SRSR,P
SRRR,P
RRSR,P
SRPR,P
PRRR,P
RRRR,P
RRSR,P
SRRR,P
RRPR,P
PRSR,P
SRRR,P
RRSR,P
SRPR,P
PRSR,P
SRPR,P
PRSR,P
SRPR,P
PRRR,P
RRRR,P
RRPR,P
PRSR,P
SRPR,P
PRPR,P
PRRR,P
RRRR,P
RRRR,P
RRRR,P
RRPR,P
PRPR,P
PRPR,P
PRRR,P
RRRR,P
RRRR,P
RRSR,P
SRPR,P
PRRR,P
RRSR,P
SRRR,P
RRSR,P
SRPR,P
PRSR,P
SRSR,P
SRPR,P
PRRR,P
RRSR,P
SRPR,P
PRPR,P
PRSR,P
SRSR,P
SRRR,P
RRRR,P
RRRR,P
RRPR,P
PRPR,P
PRPR,P
PRRR,P
RRPR,P
PRRR,P
RRRR,P
RRPR,P
PRPR,P
PRRR,P
RRRR,P
RRSR,P
SRPR,P
PRSR,P
SRPR,P
PRRR,P
RRRR,P
RRRR,P
RRSR,P
SRRR,P
RRSR,P
SRPR,P
PRRR,P
RRSR,P
SRRR,P
RRSR,P
SRSR,P
SRPR,P
PRPR,P
PRSR,P
SRSR,P
SRSR,P
SRPR,P
PRPR,P
PRRR,P
RRRR,P
RRPR,P
PRPR,P
PRSR,P
SRRR,P
RRPR,P
PRPR,P
PRRR,P
RRPR,P
PRPR,P
PRPR,P
PRSR,P
SRSR,P
SRSR,P
SRRR,P
RRPR,P
PRPR,P
PRRR,P
RRPR,P
PRPR,P
PRPR,P
PRSR,P
SRPR,P
PRSR,P
SRPR,P
PRSR,P
SRSR,P
SRPR,P
PRRR,P
RRRR,P
RRPR,P
PRSR,P
SRRR,P
RRRR,P
RRPR,P
PRRR,P
RRSR,P
SRSR,P
SRSR,P
RRPP,R
PPSS,S
SSRP,S
RPSP,S
SPSP,R
SPSS,R
SSSS,R
SSSS,P
SSRR,P
RRRR,R
RRRS,S
RSRP,S
RPRP,R
RPSS,R
SSRS,P
RSRR,R
RRRS,R
RSRS,S
RSRP,S
RPRP,R
RPRS,S
RSRP,S
RPRP,R
RPRS,P
RSRR,S
RRRP,R
RPRS,P
RSRR,P
RRRR,P
RRRR,R
RRRS,R
RSRS,P
RSRR,R
RRRS,S
RSRP,R
RPRS,R
RSRS,P
RSRR,P
RRRR,S
RRRP,P
RPRR,R
RRRS,R
RSRS,P
RSRR,S
RRRP,S
RPRP,P
RPRR,P
RRRR,S
RRRP,R
RPRS,P
RSRR,P
RRRR,P
RRRR,R
RRRS,R
RSRS,R
RSRS,P
RSRR,R
RRRS,S
RSRP,P
RPRR,P
RRRR,P
RRRR,P
RRRR,R
RRRS,P
RSRR,S
RRRP,R
RPRS,P
RSRR,R
RRRS,P
RSRR,S
RRRP,R
RPRS,R
RSRS,P
RSRR,P
RRRR,S
RRRP,S
RPRP,R
RPRS,R
RSRS,S
RSRP,R
RPRS,P
RSRR,R
RRRS,R
RSRS,P
RSRR,S
RRRP,R
RPRS,R
RSRS,R
RSRS,P
RSRR,R
RRRS,R
RSRS,S
RSRP,S
RPRP,P
RPRR,S
RRRP,S
RPRP,S
RPRP,P
RPRR,P
RRRR,R
RRRS,R
RSRS,P
RSRR,S
RRRP,R
RPRS,P
RSRR,P
RRRR,S
RRRP,R
RPRS,S
RSRP,R
RPRS,R
RSRS,R
RSRS,P
RSRR,R
RRRS,S
RSRP,P
RPRR,P
RRRR,R
RRRS,P
RSRR,S
RRRP,R
RPRS,S
RSRP,R
RPRS,R
RSRS,R
RSRS,S
RSRP,R
RPRS,S
RSRP,S
RPRP,P
RPRR,S
RRRP,R
RPRS,R
RSRS,R
RSRS,P
RSRR,S
RRRP,S
RPRP,S
RPRP,P
RPRR,S
RRRP,S
RPRP,S
RPRP,P
RPRR,S
RRRP,P
RPRR,S
RRRP,S
RPRP,P
RPRR,R
RRRS,P
RSRR,R
RRRS,R
RSRS,S
RSRP,S
RPRP,R
RPRS,P
RSRR,S
RRRP,S
RPRP,P
RPRR,P
RRRR,R
RRRS,P
RSRR,P
RRRR,S
RRRP,P
RPRR,P
RRRR,R
RRRS,S
RSRP,P
RPRR,R
RRRS,S
RSRP,S
RPRP,P
RPRR,P
RRRR,R
RRRS,P
RSRR,S
RRRP,P
RPRR,P
RRRR,S
RRRP,S
RPRP,P
RPRR,R
RRRS,S
RSRP,R
RPRS,S
RSRP,R
RPRS,R
RSRS,P
RSRR,R
RRRS,P
RSRR,R
RRRS,R
RSRS,S
RSRP,R
RPRS,R
RSRS,S
RSRP,R
RPRS,P
RSRR,R
RRRS,S
RSRP,R
RPRS,S
RSRP,S
RPRP,P
RPRR,P
RRRR,R
RRRS,S
RSRP,R
RPRS,S
RSRP,P
RPRR,R
RRRS,S
RSRP,R
RPRS,R
RSRS,P
RSRR,R
RRRS,P
RSRR,R
RRRS,P
RSRR,S
RRRP,P
RPRR,S
RRRP,S
RPRP,R
RPRS,S
RSRP,P
RPRR,P
RRRR,P
RRRR,R
RRRS,S
RSRP,P
RPRR,P
RRRR,P
RRRR,P
RRRR,R
RRRS,P
RSRR,S
RRRP,P
RPRR,P
RRRR,S
RRRP,R
RPRS,P
RSRR,R
RRRS,R
RSRS,P
RSRR,P
RRRR,R
RRRS,R
RSRS,P
RSRR,S
RRRP,P
RPRR,P
RRRR,R
RRRS,S
RSRP,R
RPRS,R
RSRS,R
RSRS,S
RSRP,S
RPRP,P
RPRR,R
RRRS,R
RSRS,P
RSRR,R
RRRS,R
RSRS,P
RSRR,P
RRRR,S
RRRP,S
RPRP,R
RPRS,P
RSRR,P
RRRR,P
RRRR,R
RRRS,P
RSRR,R
RRRS,R
RSRS,R
RSRS,P
RSRR,R
RRRS,P
RSRR,P
RRRR,R
RRRS,R
RSRS,R
RSRS,R
RSRS,R
RSRS,R
RSRS,P
RSRR,R
RRRS,P
RSRR,R
RRRS,R
RSRS,R
RSRS,P
RSRR,P
RRRR,R
RRRS,S
RSRP,S
RPRP,S
RPRP,P
RPRR,S
RRRP,R
RPRS,P
RSRR,P
RRRR,R
RRRS,R
RSRS,S
RSRP,R
RPRS,R
RSRS,P
RSRR,R
RRRS,P
RSRR,P
RRRR,S
RRRP,S
RPRP,S
RPRP,S
RPRP,R
RPRS,S
RSRP,S
RPRP,S
RPRP,P
RPRR,S
RRRP,R
RPRS,P
RSRR,R
RRRS,S
RSRP,P
RPRR,S
RRRP,R
RPRS,S
RSRP,S
RPRP,R
RPRS,R
RSRS,P
RSRR,P
RRRR,P
RRRR,S
RRRP,P
RPRR,P
RRRR,P
RRRR,R
RRRS,R
RSRS,R
RSRS,R
RSRS,R
RSRS,R
RSRS,R
RSRS,S
RSRP,S
RPRP,P
RPRR,S
RRRP,P
RPRR,P
RRRR,P
RRRR,P
RRRR,S
RRRP,P
RPRR,P
RRRR,P
RRRR,P
RRRR,R
RRRS,P
RSRR,S
RRRP,R
RPRS,P
RSRR,P
RRRR,P
RRRR,S
RRRP,S
RPRP,P
RPRR,R
RRRS,R
RSRS,P
RSRR,R
RRRS,R
RSRS,P
RSRR,R
RRRS,P
RSRR,P
RRRR,R
RRRS,S
RSRP,P
RPRR,S
RRRP,R
RPRS,R
RSRS,P
RSRR,P
RRRR,P
RRRR,R
RRRS,S
RSRP,P
RPRR,P
RRRR,P
RRRR,R
RRRS,S
RSRP,S
RPRP,S
RPRP,S
RPRP,R
RPRS,S
RSRP,P
RPRR,P
RRRR,P
RRRR,P
RRRR,P
RRRR,R
RRRS,S
RSRP,P
RPRR,S
RRRP,S
RPRP,P
RPRR,R
RRPS,R
PSRS,S
RSRP,R
RPRS,R
RSRS,R
RSRS,P
RSRR,P
RRRR,P
RRRR,S
RRRP,R
RPRS,P
RSRR,R
RRRS,S
RSRP,S
RPRP,S
RPRP,R
RPRS,S
RSRP,R
RPRS,S
RSRP,R
RPRS,S
RSRP,R
RPRS,R
RSRS,R
RSRS,S
RSRP,P
RPRR,S
RRRP,R
RPRS,P
RSRR,S
RRRP,R
RPRS,P
RSRR,S
RRRP,S
RPRP,S
RPRP,S
RPRP,S
RPRP,S
RPRP,P
RPRR,R
RRRS,P
RSRR,S
RRRP,S
RPRP,P
RPRR,P
RRRR,S
RRRP,P
RPRR,R
RRRS,P
RSRR,S
RRRP,R
RPRS,S
RSRP,S
RPRP,R
RPRS,R
RSRS,P
RSRR,R
RRRS,P
RSRR,S
RRRP,R
RPRS,R
RSRS,S
RSRP,P
RPRR,R
RRRS,R
RSRS,P
RSRR,R
RRRS,P
RSRR,S
RRRP,S
RPRP,R
RPRS,R
RSRS,P
RSRR,S
RRRP,P
RPRR,S
RRRP,S
RPRP,R
RPRS,P
RSRR,P
RRRR,S
RRRP,S
RPRP,S
RPRP,P
RPRR,S
RRRP,P
RPRR,S
RRRP,P
RPRR,R
RRRS,P
RSRR,S
RRRP,S
RPRP,P
RPRR,R
RRRS,R
RSRS,P
RSRR,P
RRRR,R
RRRS,S
RSRP,P
RPRR,R
RRRS,S
RSRP,R
RPRS,P
RSRR,S
RRRP,P
RPRR,S
RRRP,P
RPRR,S
RRRP,P
RPRR,P
RRRR,R
RRPS,S
PSRP,P
RPRR,P
RRPR,P
PRPR,R
PRPS,R
PSPS,S
PSPP,P
PPPR,S
PRPP,S
PPPP,R
PPPS,R
PSPS,S
PSRP,R
RPRS,P
RSRR,R
RRRS,P
RSRR,P
RRRR,S
RRPP,S
PPPP,R
PPPS,P
PSRR,S
RRPP,R
PPPS,R
PSRS,P
RSRR,P
RRRR,S
RRPP,P
PPPR,R
PRPS,S
PSPP,R
PPPS,R
PSRS,R
RSRS,S
RSRP,R
RPRS,R
RSRS,S
RSRP,S
RPRP,P
RPRR,P
RRRR,P
RRRR,P
RRRR,R
RRRS,P
RSRR,P
RRRR,P
RRPR,P
PRPR,P
PRPR,R
PRPS,P
PSPR,R
PRPS,S
PSPP,R
PPPS,R
PSPS,P
PSPR,S
PRPP,P
PPPR,P
PRPR,S
PRPP,S
PPPP,P
PPPR,S
PRPP,R
PPPS,R
PSPS,S
PSPP,S
PPPP,P
PPPR,R
PRPS,S
PSPP,P
PPPR,P
PRPR,R
PRPS,S
PSPP,R
PPPS,P
PSPR,R
PRPS,S
PSPP,S
PPPP,P
PPPR,P
PRPR,R
PRPS,P
PSPR,S
PRPP,S
PPPP,S
PPPP,R
PPPS,P
PSPR,R
PRPS,R
PSPS,P
PSPR,P
PRPR,R
PRPS,P
PSPR,R
PRPS,R
PSPS,R
PSPS,R
PSPS,P
PSPR,S
PRPP,P
PPPR,R
PRPS,S
PSPP,R
PPPS,R
PSPS,R
PSRS,R
RSRS,P
RSRR,S
RRRP,R
RPRS,R
RSRS,P
RSRR,R
RRRS,R
RSRS,P
RSRR,S
RRRP,P
RPRR,S
RRRP,P
RPRR,P
RRRR,S
RRRP,S
RPRP,R
RPRS,S
RSRP,P
RPRR,P
RRRR,S
RRPP,R
PPPS,P
PSRR,P
RRPR,S
PRPP,R
PPPS,S
PSPP,R
PPPS,S
PSRP,S
RPRP,S
RPRP,P
RPRR,P
RRPR,P
PRPR,S
PRPP,R
PPPS,S
PSPP,P
PPPR,R
PRPS,R
PSPS,R
PSPS,R
PSRS,R
RSRS,R
RSRS,R
RSRS,R
RSRS,S
RSRP,P
RPRR,R
RRRS,P
RSRR,P
RRRR,S
RRRP,P
RPRR,R
RRRS,P
RSRR,R
RRRS,R
RSRS,S
RSRP,P
RPRR,R
RRRS,P
RSRR,S
RRRP,S
RPRP,S
RPRP,S
RPRP,R
RPRS,R
RSRS,R
RSRS,S
RSRP,S
RPRP,R
RPRS,P
RSRR,S
RRRP,R
RPRS,P
RSRR,P
RRRR,S
RRRP,S
RPRP,S
RPRP,S
RPRP,P
RPRR,S
RRRP,R
RPRS,R
RSRS,P
RSRR,R
RRRS,S
RSRP,R
RPRS,S
RSRP,S
RPRP,S
RPRP,S
RPRP,R
RPRS,R
RSRS,R
RSRS,R
RSRS,P
RSRR,P
RRRR,P
RRRR,R
RRRS,S
RSRP,P
RPRR,S
RRRP,S
RPRP,S
RPRP,R
RPRS,R
RSRS,R
RSRS,P
RSRR,S
RRRP,R
RPRS,S
RSRP,S
RPRP,P
RPRR,S
RRRP,P
RPRR,S
RRRP,S
RPRP,R
RPRS,S
RSRP,R
RPRS,R
RSRS,P
RSRR,R
RRRS,P
RSRR,P
RRRR,S
RRRP,S
RPRP,R
RPRS,P
RSRR,P
RRRR,P
RRRR,P
RRRR,P
RRRR,R
RRRS,S
RSRP,R
RPRS,P
RSRR,S
RRRP,P
RPRR,S
RRRP,R
RPRS,P
RSRR,R
RRRS,R
RSRS,S
RSRP,S
RPRP,P
RPRR,R
RRRS,P
RSRR,R
RRRS,R
RSRS,R
RSRS,R
RSRS,P
RSRR,R
RRRS,S
RSRP,R
RPRS,S
RSRP,S
RPRP,P
RPRR,R
RRRS,S
RSRP,P
RPRR,S
RRRP,R
RPRS,P
RSRR,R
RRRS,P
RSRR,S
RRRP,S
RPRP,S
RPRP,S
RPRP,P
RPRR,P
RRRR,P
RRRR,R
RRRS,R
RSRS,P
RSRR,P
RRRR,R
RRRS,S
RSRP,P
RPRR,P
RRRR,R
RRRS,P
RSRR,S
RRRP,R
RPRS,S
RSRP,S
RPRP,R
RPRS,R
RSRS,P
RSRR,R
RRRS,P
RSRR,R
RRRS,P
RSRR,P
RRRR,P
RRRR,R
RRRS,S
RSRP,R
RPRS,R
RSRS,P
RSRR,S
RRRP,S
RPRP,R
RPRS,R
RSRS,R
RSRS,R
RSRS,P
RSRR,R
RRRS,R
RSRS,P
RSRR,R
RRRS,P
RSRR,P
RRRR,S
RRRP,S
RPRP,S
RPRP,R
RPRS,R
RSRS,R
RSRS,P
RSRR,R
RRRS,P
RSRR,S
RRRP,R
RPRS,R
RSRS,P
RSRR,S
RRRP,R
RPRS,S
RSRP,R
RPRS,R
RSRS,P
RSRR,P
RRRR,R
RRRS,R
RSRS,P
RSRR,R
RRRS,S
RSRP,P
RPRR,P
RRRR,R
RRRS,P
RSRR,S
RRRP,R
RPRS,P
RSRR,R
RRRS,S
RSRP,R
RPRS,S
RSRP,R
RPRS,S
RSRP,P
RPRR,P
RRRR,S
RRRP,R
RPRS,S
RSRP,S
RPRP,P
RPRR,P
RRRR,P
RRRR,P
RRRR,S
RRRP,S
RPRP,S
RPRP,P
RPRR,P
RRRR,P
RRRR,R
RRRS,S
RSRP,P
RPRR,R
RRRS,P
RSRR,R
RRRS,S
RSRP,R
RPRS,R
RSRS,S
RSRP,P
RPRR,R
RRRS,S
RSRP,S
RPRP,R
RPRS,R
RSRS,P
RSRR,P
RRRR,P
RRRR,S
RRRP,S
RPRP,S
RPRP,P
RPRR,S
RRRP,P
RPRR,P
RRRR,S
RRRP,S
RPRP,P
RPRR,P
RRRR,R
RRRS,S
RSRP,R
RPRS,S
RSRP,P
RPRR,P
RRRR,P
RRRR,R
RRRS,P
RSRR,R
RRRS,S
RSRP,P
RPRR,R
RRRS,P
RSRR,R
RRRS,R
RSRS,S
RSRP,S
RPRP,R
RPRS,R
RSRS,R
RSRS,S
RSRP,S
RPRP,P
RPRR,P
RRRR,S
RRRP,S
RPRP,R
RPRS,P
RSRR,S
RRRP,S
RPRP,P
RPRR,S
RRRP,S
RPRP,S
RPRP,R
RPRS,R
RSRS,R
RSRS,P
RSRR,S
RRRP,S
RPRP,P
RPRR,S
RRRP,S
RPRP,S
RPRP,R
RPRS,S
RSRP,R
RPRS,S
RSRP,R
RPRS,R
RSRS,S
RSRP,P
RPRR,P
RRRR,S
RRRP,R
RPRS,P
RSRR,P
RRRR,S
RRRP,P
RPRR,R
RRRS,R
RSRS,R
RSRS,P
RSPR,P
PRRR,R
RRPS,S
PSRP,P
RPPR,R
PRPS,R
PSPS,R
PSRS,R
RSSS,S
SSSP,R
SPSS,P
SSPR,S
PRRP,R
RPSS,S
SSSP,P
SPSR,R
SRSS,R
SSRS,P
RSRR,S
RRRP,P
RPPR,S
PRPP,R
PPPS,S
PSPP,R
PPRS,P
RSPR,R
PRPS,R
PSSS,R
SSSS,P
SSPR,S
PRSP,P
SPRR,P
RRSR,R
SRPS,P
PSSR,S
SRRP,R
RPRS,S
RSSP,S
SPPP,S
PPRP,P
RPSR,P
SRPR,P
PRPR,R
PRPS,R
PSSS,S
SSSP,P
SPPR,S
PRSP,R
SPSS,S
SSSP,P
SPRR,P
RRRR,R
RRPS,S
PSSP,P
SPRR,S
RRPP,S
PPRP,R
RPSS,S
SSRP,R
RPRS,P
RSSR,P
SRPR,R
PRSS,R
SSRS,S
RSSP,P
SPSR,R
SRSS,P
SSRR,R
RRRS,S
RSRP,P
RPRR,R
RRPS,P
PSRR,S
RRRP,S
RPPP,R
PPSS,R
SSPS,R
PSPS,R
PSRS,P
RSPR,R
PRPS,R
PSPS,P
PSPR,P
PRPR,S
PRSP,S
SPPP,S
PPRP,S
RPRP,R
RPPS,R
PSPS,P
PSRR,R
RRSS,S
SSPP,S
PPPP,S
PPRP,P
RPPR,R
PRSS,S
SSRP,P
RPSR,P
SRRR,R
RRSS,R
SSRS,P
RSPR,R
PRPS,S
PSSP,R
SPPS,R
PSSS,R
SSRS,S
RSPP,S
PPPP,R
PPPS,R
PSPS,R
PSSS,R
SSRS,P
RSRR,R
RRRS,S
RSSP,S
SPPP,P
PPRR,R
RRRS,S
RSRP,S
RPRP,R
RPSS,P
SSRR,R
RRRS,P
RSRR,S
RRPP,P
PPRR,R
RRRS,P
RSRR,R
RRSS,S
SSRP,R
RPSS,S
SSSP,S
SPRP,S
RPPP,S
PPPP,R
PPRS,R
RSPS,R
PSSS,S
SSSP,R
SPSS,S
SSPP,P
PPPR,P
PRRR,P
RRSR,S
SRRP,R
RPSS,P
SSSR,R
SRPS,R
PSPS,P
PSRR,P
RRRR,R
RRRS,P
RSRR,R
RRRS,S
RSSP,P
SPSR,P
SRPR,R
PRSS,P
SSRR,R
RRRS,S
RSPP,P
PPPR,P
PRSR,S
SRPP,S
PPSP,R
SPSS,R
SSSS,S
SSRP,S
RPRP,P
RPRR,R
RRRS,P
RSRR,R
RRRS,S
RSPP,S
PPSP,R
SPSS,S
SSRP,P
RPRR,P
RRPR,P
PRRR,S
RRPP,S
PPSP,P
SPPR,P
PRRR,P
RRRR,R
RRRS,P
RSRR,S
RRSP,R
SPRS,R
RSRS,S
RSSP,R
SPRS,P
RSSR,R
SRPS,P
PSPR,S
PRPP,R
PPSS,R
SSSS,R
SSSS,P
SSPR,R
PRSS,P
SSRR,S
RRSP,S
SPRP,S
RPSP,S
SPPP,R
PPSS,P
SSPR,S
PRPP,P
PPPR,P
PRRR,P
RRPR,S
PRRP,S
RPSP,R
SPPS,S
PSRP,R
RPPS,S
PSRP,S
RPRP,S
RPRP,S
RPRP,S
RPSP,S
SPRP,S
RPSP,S
SPPP,P
PPPR,R
PRPS,R
PSRS,S
RSRP,S
RPPP,R
PPRS,P
RSPR,R
PRRS,S
RSPP,S
PPSP,S
SPPP,P
PPRR,S
RRRP,P
RPRR,R
RRPS,P
PSPR,S
PRPP,R
PPRS,S
RSPP,P
PPPR,R
PRPS,P
PSRR,R
RRPS,P
PSSR,S
SRPP,S
PPPP,S
PPRP,S
RPPP,P
PPPR,S
PRRP,R
RPPS,S
PSRP,R
RPSS,R
SSRS,P
RSSR,R
SRSS,R
SSSS,R
SSRS,S
RSRP,S
RPSP,S
SPRP,S
RPSP,R
SPRS,R
RSSS,R
SSSS,S
SSSP,S
SPSP,P
SPPR,R
PRPS,R
PSSS,P
SSRR,S
RRPP,R
PPPS,R
PSSS,P
SSRR,S
RRSP,R
SPPS,S
PSRP,P
RPRR,P
RRPR,S
PRPP,S
PPPP,P
PPPR,R
PRPS,R
PSPS,P
PSRR,R
RRPS,R
PSPS,P
PSRR,S
RRSP,R
SPPS,R
PSPS,P
PSSR,S
SRRP,R
RPSS,P
SSPR,S
PRRP,P
RPSR,P
SRRR,R
RRSS,R
SSSS,R
SSSS,S
SSRP,P
RPPR,S
PRSP,R
SPPS,P
PSRR,S
RRPP,R
PPSS,P
SSRR,S
RRRP,S
RPSP,P
SPRR,R
RRPS,P
PSRR,R
RRRS,R
RSSS,S
SSSP,R
SPPS,R
PSRS,P
RSRR,R
RRSS,P
SSPR,P
PRPR,S
PRSP,S
SPPP,S
PPPP,R
PPRS,R
RSPS,R
PSPS,R
PSSS,P
SSSR,S
SRRP,R
RPPS,R
PSRS,R
RSPS,P
PSSR,P
SRSR,R
SRSS,R
SSSS,S
SSSP,P
SPSR,R
SRSS,R
SSSS,S
SSSP,R
SPRS,P
RSSR,R
SRRS,P
RSRR,R
RRRS,S
RSRP,S
RPRP,S
RPPP,P
PPPR,P
PRSR,R
SRSS,R
SSRS,R
RSSS,R
SSPS,R
PSPS,R
PSSS,S
SSSP,P
SPPR,S
PRPP,R
PPPS,P
PSSR,S
SRRP,P
RPRR,S
RRRP,S
RPPP,S
PPPP,S
PPSP,R
SPPS,S
PSRP,S
RPPP,P
PPPR,S
PRPP,R
PPSS,P
SSSR,R
SRSS,P
SSRR,R
RRPS,S
PSRP,P
RPPR,S
PRPP,S
PPPP,R
PPPS,S
PSPP,P
PPPR,P
PRSR,S
SRPP,R
PPRS,P
RSRR,R
RRSS,S
SSRP,R
RPSS,S
SSRP,S
RPPP,P
PPPR,S
PRSP,R
SPSS,S
SSRP,R
RPRS,P
RSRR,P
RRRR,P
RRPR,P
PRPR,S
PRSP,S
SPSP,R
SPSS,P
SSSR,R
SRSS,S
SSSP,R
SPRS,R
RSSS,R
SSRS,P
RSPR,P
PRPR,P
PRPR,S
PRSP,R
SPPS,P
PSPR,R
PRPS,R
PSRS,R
RSPS,R
PSPS,R
PSSS,R
SSPS,S
PSRP,R
RPRS,P
RSRR,P
RRSR,R
SRSS,S
SSSP,R
SPPS,P
PSSR,S
SRPP,R
PPSS,P
SSPR,R
PRPS,R
PSRS,P
RSSR,S
SRPP,P
PPRR,R
RRRS,S
RSRP,R
RPRS,P
RSRR,P
RRSR,S
SRRP,R
RPPS,S
PSRP,S
